Year,Month,Date,Site,LoadNumber,Truck_CAT,Truck_Size,Volume,Picked,DiffReportOpened,Close_Date,Status,Typeload,Depot,IsReturned
2022,1,2022-01-19 0:00,Gateway,G0M0LNH5RR,Spot Hired,10p,64.8,Y,TRUE,Jan 23 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNHRRR,Spot Hired,22p,223.0272,Y,TRUE,Feb  1 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNJSRR,Dedicated,22p,142.56,Y,TRUE,Jan 30 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNK1RR,Owned,22p,142.56,Y,TRUE,Jan 29 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNKFRR,Owned,22p,142.56,Y,TRUE,Jan 23 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNKJRR,Spot Hired,22p,116.64,Y,TRUE,Mar 15 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNKNRR,Dedicated,22p,142.56,Y,TRUE,Feb  7 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNKRRR,Dedicated,22p,142.56,Y,TRUE,Mar  1 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNKVRR,Dedicated,22p,142.56,Y,TRUE,Feb  2 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNKZRR,Dedicated,22p,142.56,Y,TRUE,Jan 31 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNL3RR,Dedicated,22p,250.9056,Y,TRUE,Feb  2 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNLDRR,Dedicated,22p,142.56,Y,TRUE,Jan 31 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNMYRR,Owned,22p,142.56,Y,TRUE,Jan 28 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNN2RR,Owned,22p,142.56,Y,TRUE,Jan 26 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNN6RR,Owned,22p,142.56,Y,TRUE,Jan 21 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNN9RR,Owned,22p,142.56,Y,FALSE,Jan 27 2022 12:00AM,Completed,DI,G0,N
2022,1,2022-01-19 0:00,Gateway,G0M0LNNCRR,Owned,22p,142.56,Y,TRUE,Jan 24 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNNGRR,Owned,22p,142.56,Y,TRUE,Jan 28 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNNPRR,Spot Hired,10p,64.8,Y,TRUE,Jan 24 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNNTRR,Spot Hired,10p,64.8,Y,TRUE,Feb  2 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNPCRR,Owned,22p,142.56,Y,TRUE,Feb  3 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNPFRR,Owned,22p,142.56,Y,TRUE,Feb  1 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNPKRR,Owned,22p,142.56,Y,TRUE,Feb  2 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNPWRR,Spot Hired,22p,142.56,Y,TRUE,Feb  4 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNQ0RR,Spot Hired,22p,142.56,Y,TRUE,Jan 24 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNQ4RR,Spot Hired,22p,142.56,Y,TRUE,Feb 10 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNQ8RR,Spot Hired,22p,142.56,Y,TRUE,Jan 24 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNQKRR,Spot Hired,22p,142.56,Y,TRUE,Mar  5 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNQPRR,Spot Hired,22p,142.56,Y,TRUE,Mar 13 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNQSRR,Spot Hired,22p,142.56,Y,TRUE,Mar  7 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNQVRR,Spot Hired,22p,142.56,Y,TRUE,Mar 12 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Gateway,G0M0LNQYRR,Dedicated,22p,142.56,Y,TRUE,Feb  6 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-19 0:00,Sajek_LO,G3M0034PB5,Owned,10p,16.56,Y,TRUE,Feb 22 2022 12:00AM,Completed,DI,G3,Y
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LN2KRR,Spot Hired,22p,149.688,Y,TRUE,0,Completed,HHT,J0,N
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LN2TRR,Dedicated,22p,156.816,Y,TRUE,Jan 31 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LN2XRR,Spot Hired,22p,156.816,Y,TRUE,Jan 28 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LN31RR,Spot Hired,22p,124.2,Y,TRUE,Feb  1 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LN35RR,Spot Hired,10p,71.28,Y,TRUE,0,Completed,HHT,J0,N
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LN39RR,Spot Hired,10p,64.8,Y,TRUE,0,Completed,HHT,J0,N
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LN3CRR,Spot Hired,10p,77.76,Y,TRUE,Jan 20 2022 12:00AM,Completed,HHT,J0,N
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LN3QRR,Spot Hired,10p,81.648,Y,TRUE,Jan 28 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LN3XRR,Spot Hired,10p,71.28,Y,TRUE,Jan 24 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LN40RR,Spot Hired,10p,85.536,Y,TRUE,Jan 28 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LN88RR,Spot Hired,10p,77.76,Y,TRUE,0,Completed,HHT,J0,N
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LN8CRR,Dedicated,22p,163.4688,Y,TRUE,0,Completed,HHT,J0,N
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LN8FRR,Spot Hired,10p,101.736,Y,TRUE,Jan 25 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LNC9RR,Spot Hired,10p,70.992,Y,TRUE,Jan 24 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LNCMRR,Spot Hired,10p,78.768,Y,TRUE,Jan 24 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LNDERR,Spot Hired,10p,43.3008,Y,TRUE,Jan 31 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LNDJRR,Dedicated,22p,142.56,Y,TRUE,Feb  1 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LNDNRR,Spot Hired,10p,64.8,Y,TRUE,Feb  1 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LNEPRR,Spot Hired,22p,142.56,Y,TRUE,Jan 28 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LNF6RR,Spot Hired,10p,77.76,Y,TRUE,Feb  1 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LNFARR,Spot Hired,10p,48.888,Y,TRUE,Jan 27 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LNNXRR,Spot Hired,10p,64.8,Y,TRUE,Jan 24 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LNP4RR,Spot Hired,22p,142.56,Y,TRUE,Feb  4 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LNR4RR,Spot Hired,10p,50.4,Y,TRUE,Jan 25 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LNRBRR,Spot Hired,10p,79.056,Y,TRUE,Jan 28 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-19 0:00,Port Harcourt,J0M0LNRJRR,Spot Hired,10p,76.0896,Y,TRUE,Jan 27 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LMDERR,Spot Hired,22p,229.9968,Y,TRUE,Jan 27 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LMKYRR,Spot Hired,22p,229.9968,Y,TRUE,Jan 28 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LMMMRR,Spot Hired,22p,169.344,Y,FALSE,Feb 23 2022 12:00AM,Completed,DI,P0,N
2022,1,2022-01-19 0:00,Onitsha,P0M0LMMRRR,Spot Hired,22p,209.484,Y,FALSE,Feb 15 2022 12:00AM,Completed,DI,P0,N
2022,1,2022-01-19 0:00,Onitsha,P0M0LN8WRR,Owned,22p,142.56,Y,TRUE,Feb  3 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LN8ZRR,Owned,22p,142.56,Y,TRUE,Jan 25 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LN96RR,Owned,22p,142.56,Y,TRUE,Jan 28 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LN9ARR,Owned,22p,142.56,Y,TRUE,Jan 27 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LN9ERR,Owned,22p,142.56,Y,TRUE,Jan 31 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNBLRR,Spot Hired,22p,142.56,Y,FALSE,Feb  3 2022 12:00AM,Completed,DI,P0,N
2022,1,2022-01-19 0:00,Onitsha,P0M0LNBQRR,Spot Hired,22p,114.9984,Y,TRUE,Jan 21 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNBURR,Spot Hired,22p,229.9968,Y,TRUE,Jan 23 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNBYRR,Dedicated,22p,229.9968,Y,FALSE,Feb  6 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNC1RR,Spot Hired,10p,57.6,Y,TRUE,Jan 21 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LND7RR,Spot Hired,22p,142.56,Y,TRUE,Jan 21 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNDBRR,Spot Hired,22p,142.56,Y,TRUE,Jan 24 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNDWRR,Owned,10p,62.7264,Y,TRUE,Jan 21 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNECRR,Spot Hired,22p,166.4064,Y,TRUE,Jan 30 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNFHRR,Owned,22p,142.56,Y,TRUE,Jan 30 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNFMRR,Owned,22p,142.56,Y,TRUE,Feb  5 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNFRRR,Owned,22p,142.56,Y,TRUE,Jan 26 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNFVRR,Owned,22p,142.56,Y,TRUE,Jan 28 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNH9RR,Owned,22p,142.56,Y,TRUE,Feb  2 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNHDRR,Spot Hired,22p,229.9968,Y,TRUE,Jan 26 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNHHRR,Spot Hired,22p,142.56,Y,TRUE,Jan 30 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNHMRR,Spot Hired,22p,142.56,Y,TRUE,Jan 25 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNHVRR,Spot Hired,10p,64.8,Y,TRUE,Jan 26 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNHZRR,Spot Hired,10p,64.8,Y,TRUE,Jan 21 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNJ3RR,Spot Hired,10p,64.8,Y,TRUE,Jan 24 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNJFRR,Spot Hired,10p,77.76,Y,TRUE,Jan 22 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNJKRR,Spot Hired,22p,166.4064,Y,TRUE,Feb  6 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNMGRR,Spot Hired,22p,137.088,Y,TRUE,Feb  3 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNMLRR,Owned,22p,178.3296,Y,TRUE,Feb  7 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNMQRR,Owned,22p,139.392,Y,TRUE,Jan 26 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNMURR,Owned,22p,144.672,Y,TRUE,Feb 15 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-19 0:00,Onitsha,P0M0LNNLRR,Spot Hired,22p,142.56,Y,TRUE,Jan 23 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0034PU6,Spot Hired,10p,64.8,Y,TRUE,Jan 23 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0034Q95,Spot Hired,10p,105.6,Y,TRUE,Jan 23 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0034QAJ,Spot Hired,10p,64.8,Y,TRUE,Jan 23 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0034QEW,Spot Hired,22p,142.56,Y,TRUE,Feb  1 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0034QGB,Spot Hired,10p,85.2,Y,TRUE,Jan 25 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0034QHA,Owned,10p,36,Y,TRUE,Jan 21 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0034QJJ,Spot Hired,10p,64.8,Y,TRUE,Jan 26 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0034QKQ,Spot Hired,22p,64.8,Y,TRUE,Jan 24 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0034QM1,Spot Hired,10p,72.96,Y,TRUE,Jan 24 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0034QMB,Spot Hired,10p,64.8,Y,TRUE,Jan 24 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0034QMJ,Spot Hired,22p,142.56,Y,TRUE,Jan 29 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0034QRA,Spot Hired,10p,64.8,Y,TRUE,Jan 23 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0034QT6,Spot Hired,10p,64.8,Y,TRUE,Jan 23 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0034R08,Spot Hired,10p,64.8,Y,TRUE,Jan 24 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0034R82,Spot Hired,10p,105.6,Y,TRUE,Jan 24 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0034R8C,Spot Hired,22p,142.56,Y,TRUE,Jan 25 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0034R9D,Spot Hired,22p,143.208,Y,TRUE,0,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0034R9T,Spot Hired,22p,142.56,Y,TRUE,Feb  7 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0034R9U,Spot Hired,22p,232.32,Y,TRUE,Feb  5 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0034R9Z,Spot Hired,10p,105.6,Y,TRUE,Feb  2 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0034RAX,Spot Hired,22p,232.32,Y,TRUE,Jan 26 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0034RBD,Spot Hired,10p,52.8,Y,TRUE,Jan 23 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0034RC7,Spot Hired,22p,142.56,Y,TRUE,Feb  2 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0LNRTRR,Spot Hired,10p,85.2,Y,TRUE,Jan 23 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0LNS1RR,Owned,10p,21.24,Y,TRUE,Jan 22 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0LNSPRR,Spot Hired,10p,85.2,Y,TRUE,Jan 22 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0LNSTRR,Spot Hired,22p,136.08,Y,TRUE,Jan 24 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0LNSWRR,Spot Hired,10p,64.8,Y,TRUE,Jan 22 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0LNT3RR,Spot Hired,10p,85.2,Y,TRUE,Jan 21 2022 12:00AM,Completed,HHT,C0,N
2022,1,2022-01-20 0:00,Ilesa,C0M0LNXNRR,Spot Hired,22p,129.6,Y,TRUE,Feb  2 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0LP1GRR,Spot Hired,10p,68.88,Y,TRUE,Feb  1 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0LP3FRR,Spot Hired,10p,64.8,Y,TRUE,Jan 20 2022 12:00AM,Completed,HHT,C0,N
2022,1,2022-01-20 0:00,Ilesa,C0M0LP4FRR,Spot Hired,10p,64.8,Y,TRUE,Jan 24 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0LP4ZRR,Spot Hired,10p,64.8,Y,TRUE,Jan 23 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0LP4ZRR,Spot Hired,10p,64.8,Y,TRUE,Jan 23 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0LP56RR,Spot Hired,10p,64.8,Y,TRUE,Jan 25 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0LP6YRR,Spot Hired,10p,68.88,Y,TRUE,Jan 24 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0LP9XRR,Spot Hired,10p,64.8,Y,TRUE,Jan 27 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0LPAHRR,Spot Hired,10p,64.8,Y,TRUE,Jan 20 2022 12:00AM,Completed,HHT,C0,N
2022,1,2022-01-20 0:00,Ilesa,C0M0LPD0RR,Spot Hired,10p,105.6,Y,TRUE,Jan 23 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0LPDHRR,Spot Hired,10p,105.6,Y,TRUE,Jan 26 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0LPDTRR,Spot Hired,10p,64.8,Y,TRUE,Jan 22 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0LPE2RR,Spot Hired,22p,64.8,Y,TRUE,Jan 24 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0LPEVRR,Spot Hired,22p,142.56,Y,TRUE,Mar  3 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0LPFBRR,Spot Hired,10p,64.8,Y,TRUE,Jan 23 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0LPJXRR,Spot Hired,10p,72.96,Y,TRUE,0,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ilesa,C0M0LPMFRR,Spot Hired,10p,62.64,Y,TRUE,Jan 22 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-20 0:00,Ibadan,D0M0LP25RR,Owned,10p,64.8,Y,TRUE,Jan 20 2022 12:00AM,Completed,HHT,D0,N
2022,1,2022-01-20 0:00,Ibadan,D0M0LP4BRR,Spot Hired,10p,36,Y,TRUE,Jan 20 2022 12:00AM,Completed,HHT,D0,N
2022,1,2022-01-20 0:00,Ibadan,D0M0LP4KRR,Spot Hired,10p,37.476,Y,TRUE,Jan 20 2022 12:00AM,Completed,HHT,D0,N
2022,1,2022-01-20 0:00,Ilorin,E0M0LNSLRR,Spot Hired,10p,32.4,Y,TRUE,Jan 25 2022 12:00AM,Completed,DI,E0,Y
2022,1,2022-01-20 0:00,Ilorin,E0M0LNTCRR,Owned,10p,18,Y,TRUE,0,Completed,DI,E0,Y
2022,1,2022-01-20 0:00,Ilorin,E0M0LP11RR,Owned,10p,14.4,Y,TRUE,0,Completed,DI,E0,Y
2022,1,2022-01-20 0:00,Ilorin,E0M0LP4VRR,Spot Hired,10p,64.8,Y,TRUE,Jan 24 2022 12:00AM,Completed,DI,E0,Y
2022,1,2022-01-20 0:00,Lagos,F0M0LMPVRR,Owned,10p,21.84,Y,TRUE,Jan 20 2022 12:00AM,Completed,HHT,F0,N
2022,1,2022-01-20 0:00,Lagos,F0M0LNCERR,Owned,10p,57.96,Y,TRUE,Jan 20 2022 12:00AM,Completed,HHT,F0,N
2022,1,2022-01-20 0:00,Lagos,F0M0LNCWRR,Owned,10p,40.104,Y,TRUE,Jan 20 2022 12:00AM,Completed,HHT,F0,N
2022,1,2022-01-20 0:00,Lagos,F0M0LNEXRR,Owned,10p,28.8,Y,TRUE,Jan 20 2022 12:00AM,Completed,HHT,F0,N
2022,1,2022-01-20 0:00,Lagos,F0M0LNKARR,Owned,10p,41.28,Y,TRUE,Jan 20 2022 12:00AM,Completed,HHT,F0,N
2022,1,2022-01-20 0:00,Lagos,F0M0LNL7RR,Owned,10p,37.2,Y,TRUE,Jan 20 2022 12:00AM,Completed,HHT,F0,N
2022,1,2022-01-20 0:00,Lagos,F0M0LNPPRR,Owned,10p,69.72,Y,TRUE,Jan 20 2022 12:00AM,Completed,HHT,F0,N
2022,1,2022-01-20 0:00,Lagos,F0M0LNRQRR,Owned,10p,14.4,Y,TRUE,Jan 20 2022 12:00AM,Completed,DI,F0,Y
2022,1,2022-01-20 0:00,Gateway,G0M0LNTLRR,Owned,10p,64.8,Y,FALSE,Jan 20 2022 12:00AM,Completed,HHT,G0,N
2022,1,2022-01-20 0:00,Gateway,G0M0LNTQRR,Owned,10p,64.8,Y,FALSE,Jan 20 2022 12:00AM,Completed,HHT,G0,N
2022,1,2022-01-20 0:00,Gateway,G0M0LNTTRR,Owned,10p,64.8,Y,FALSE,Jan 20 2022 12:00AM,Completed,HHT,G0,N
2022,1,2022-01-20 0:00,Gateway,G0M0LNTXRR,Owned,10p,64.8,Y,FALSE,Jan 20 2022 12:00AM,Completed,HHT,G0,N
2022,1,2022-01-20 0:00,Gateway,G0M0LNU1RR,Owned,10p,64.8,Y,FALSE,Jan 20 2022 12:00AM,Completed,HHT,G0,N
2022,1,2022-01-20 0:00,Gateway,G0M0LNUBRR,Owned,10p,64.8,Y,FALSE,Jan 21 2022 12:00AM,Completed,HHT,G0,N
2022,1,2022-01-20 0:00,Gateway,G0M0LNUFRR,Owned,10p,64.8,Y,FALSE,Jan 20 2022 12:00AM,Completed,HHT,G0,N
2022,1,2022-01-20 0:00,Gateway,G0M0LNUKRR,Owned,10p,64.8,Y,FALSE,Jan 28 2022 12:00AM,Completed,HHT,G0,N
2022,1,2022-01-20 0:00,Gateway,G0M0LNUNRR,Owned,10p,64.8,Y,FALSE,Jan 20 2022 12:00AM,Completed,HHT,G0,N
2022,1,2022-01-20 0:00,Gateway,G0M0LNUSRR,Owned,10p,64.8,Y,FALSE,Feb  7 2022 12:00AM,Completed,HHT,G0,N
2022,1,2022-01-20 0:00,Gateway,G0M0LNVKRR,Spot Hired,10p,64.8,Y,TRUE,Jan 28 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-20 0:00,Gateway,G0M0LNVPRR,Spot Hired,10p,64.8,Y,TRUE,Jan 29 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-20 0:00,Gateway,G0M0LNVTRR,Spot Hired,10p,64.8,Y,TRUE,Jan 24 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-20 0:00,Gateway,G0M0LNVWRR,Spot Hired,10p,64.8,Y,TRUE,Jan 23 2022 12:00AM,Completed,DI,G0,Y
